GAME_ID,TEAM_ID,STAR_AVAILABLE
0022300570,1610612753,1
0022300571,1610612738,2
0022300571,1610612759,2
0022300572,1610612739,1
0022300572,1610612749,1
0022300573,1610612745,2
0022300573,1610612752,2
0022300574,1610612748,2
0022300574,1610612761,2
0022300575,1610612766,2
0022300575,1610612740,2
0022300577,1610612742,2
0022300577,1610612747,2
0022300578,1610612751,2
0022300578,1610612757,2
0022300579,1610612752,2
0022300579,1610612764,2
0022300580,1610612741,2
0022300580,1610612761,2
0022300581,1610612760,2
0022300581,1610612762,2
0022300582,1610612763,0
0022300582,1610612750,2
0022300583,1610612754,0
0022300583,1610612758,2
0022300584,1610612766,2
0022300584,1610612759,1
0022300585,1610612753,1
0022300585,1610612755,2
0022300586,1610612738,2
0022300586,1610612743,2
0022300587,1610612737,1
0022300587,1610612748,2
0022300588,1610612740,2
0022300588,1610612756,2
0022300590,1610612754,2
0022300590,1610612757,1
0022300591,1610612751,2
0022300591,1610612747,2
0022300592,1610612765,1
0022300592,1610612749,2
0022300593,1610612766,1
0022300593,1610612755,2
0022300594,1610612759,2
0022300594,1610612764,2
0022300595,1610612737,2
0022300595,1610612739,1
0022300596,1610612752,2
0022300596,1610612761,2
0022300597,1610612741,1
0022300597,1610612763,0
0022300598,1610612745,2
0022300598,1610612762,2
0022300599,1610612750,2
0022300599,1610612760,2
0022300600,1610612751,2
0022300600,1610612746,2
0022300601,1610612748,2
0022300601,1610612753,2
0022300602,1610612743,2
0022300602,1610612764,2
0022300603,1610612738,2
0022300603,1610612745,2
0022300604,1610612754,1
0022300604,1610612756,2
0022300605,1610612747,2
0022300605,1610612757,2
0022300606,1610612765,1
0022300606,1610612749,2
0022300607,1610612739,1
0022300607,1610612753,2
0022300608,1610612755,2
0022300608,1610612759,2
0022300609,1610612763,0
0022300609,1610612761,2
0022300610,1610612766,2
0022300610,1610612750,2
0022300611,1610612738,2
0022300611,1610612742,2
0022300612,1610612741,1
0022300612,1610612756,2
0022300613,1610612737,1
0022300613,1610612758,2
0022300614,1610612743,2
0022300614,1610612754,1
0022300615,1610612751,2
0022300615,1610612752,2
0022300616,1610612740,2
0022300616,1610612762,2
0022300617,1610612760,2
0022300617,1610612757,2
0022300618,1610612746,2
0022300618,1610612747,1
0022300619,1610612766,2
0022300619,1610612765,1
0022300620,1610612750,2
0022300620,1610612764,2
0022300621,1610612763,0
0022300621,1610612748,2
0022300622,1610612760,2
0022300622,1610612759,2
0022300623,1610612745,2
0022300623,1610612757,2
0022300624,1610612739,1
0022300624,1610612749,2
0022300625,1610612742,1
0022300625,1610612756,2
0022300626,1610612737,1
0022300626,1610612744,2
0022300627,1610612754,1
0022300627,1610612755,2
0022300628,1610612762,2
0022300628,1610612764,2
0022300629,1610612751,2
0022300629,1610612750,2
0022300630,1610612738,2
0022300630,1610612748,2
0022300631,1610612743,2
0022300631,1610612752,2
0022300632,1610612744,2
0022300632,1610612758,2
0022300633,1610612741,1
0022300633,1610612747,2
0022300634,1610612737,2
0022300634,1610612742,1
0022300635,1610612766,2
0022300635,1610612745,2
0022300636,1610612754,1
0022300636,1610612756,2
0022300637,1610612746,2
0022300637,1610612761,2
0022300638,1610612763,0
0022300638,1610612753,2
0022300639,1610612739,1
0022300639,1610612749,2
0022300640,1610612740,2
0022300640,1610612760,2
0022300641,1610612757,2
0022300641,1610612759,2
0022300642,1610612765,2
0022300642,1610612764,2
0022300643,1610612748,2
0022300643,1610612752,2
0022300644,1610612743,2
0022300644,1610612755,1
0022300645,1610612751,2
0022300645,1610612745,2
0022300646,1610612738,2
0022300646,1610612746,2
0022300647,1610612766,1
0022300647,1610612762,2
0022300648,1610612749,2
0022300648,1610612740,2
0022300649,1610612750,2
0022300649,1610612759,2
0022300650,1610612744,2
0022300650,1610612747,2
0022300651,1610612742,1
0022300651,1610612758,2
0022300652,1610612754,1
0022300652,1610612763,0
0022300653,1610612737,2
0022300653,1610612761,1
0022300654,1610612765,2
0022300654,1610612760,2
0022300655,1610612753,2
0022300655,1610612756,2
0022300656,1610612741,1
0022300656,1610612757,2
0022300657,1610612766,1
0022300657,1610612752,1
0022300658,1610612739,1
0022300658,1610612746,2
0022300659,1610612738,2
0022300659,1610612740,2
0022300660,1610612751,2
0022300660,1610612762,2
0022300661,1610612748,2
0022300661,1610612756,2
0022300662,1610612745,2
0022300662,1610612747,2
0022300663,1610612763,0
0022300663,1610612758,2
0022300664,1610612750,2
0022300664,1610612760,2
0022300665,1610612759,2
0022300665,1610612764,2
0022300666,1610612742,1
0022300666,1610612753,2
0022300667,1610612743,2
0022300667,1610612749,2
0022300668,1610612755,0
0022300668,1610612757,2
0022300669,1610612737,2
0022300669,1610612747,1
0022300670,1610612738,2
0022300670,1610612754,2
0022300671,1610612752,1
0022300671,1610612762,2
0022300672,1610612741,1
0022300672,1610612761,1
0022300673,1610612744,2
0022300673,1610612755,1
0022300674,1610612766,1
0022300674,1610612741,1
0022300675,1610612739,2
0022300675,1610612765,2
0022300676,1610612746,1
0022300676,1610612764,2
0022300677,1610612751,2
0022300677,1610612756,2
0022300678,1610612748,2
0022300678,1610612758,2
0022300679,1610612745,2
0022300679,1610612740,1
0022300680,1610612742,0
0022300680,1610612750,2
0022300681,1610612753,2
0022300681,1610612759,2
0022300682,1610612743,1
0022300682,1610612760,1
0022300683,1610612749,2
0022300683,1610612757,2
0022300684,1610612738,2
0022300684,1610612747,0
0022300685,1610612754,2
0022300685,1610612752,1
0022300686,1610612755,1
0022300686,1610612762,2
0022300687,1610612739,2
0022300687,1610612763,0
0022300688,1610612765,2
0022300688,1610612746,2
0022300689,1610612748,2
0022300689,1610612764,2
0022300690,1610612737,2
0022300690,1610612756,2
0022300691,1610612754,2
0022300691,1610612758,2
0022300692,1610612745,2
0022300692,1610612761,1
0022300693,1610612744,2
0022300693,1610612763,0
0022300694,1610612750,2
0022300694,1610612753,2
0022300695,1610612766,1
0022300695,1610612760,1
0022300696,1610612740,2
0022300696,1610612759,2
0022300697,1610612743,2
0022300697,1610612757,2
0022300698,1610612751,2
0022300698,1610612755,1
0022300699,1610612737,2
0022300699,1610612744,2
0022300700,1610612741,1
0022300700,1610612758,2
0022300701,1610612747,2
0022300701,1610612752,1
0022300702,1610612742,1
0022300702,1610612749,2
0022300703,1610612739,2
0022300703,1610612759,2
0022300704,1610612765,2
0022300704,1610612753,2
0022300705,1610612756,2
0022300705,1610612764,1
0022300706,1610612738,1
0022300706,1610612763,0
0022300707,1610612766,1
0022300707,1610612754,2
0022300708,1610612746,2
0022300708,1610612748,2
0022300709,1610612745,2
0022300709,1610612750,2
0022300710,1610612760,1
0022300710,1610612761,2
0022300711,1610612749,2
0022300711,1610612762,2
0022300712,1610612743,2
0022300712,1610612757,2
0022300713,1610612766,1
0022300713,1610612747,2
0022300714,1610612739,2
0022300714,1610612758,2
0022300715,1610612742,2
0022300715,1610612755,1
0022300716,1610612737,2
0022300716,1610612746,2
0022300717,1610612751,2
0022300717,1610612744,2
0022300718,1610612740,2
0022300718,1610612761,1
0022300719,1610612745,2
0022300719,1610612754,2
0022300720,1610612751,2
0022300720,1610612742,2
0022300721,1610612748,2
0022300721,1610612753,2
0022300722,1610612763,0
0022300722,1610612752,1
0022300723,1610612741,1
0022300723,1610612750,2
0022300724,1610612760,2
0022300724,1610612762,2
0022300725,1610612749,1
0022300725,1610612756,2
0022300726,1610612766,1
0022300726,1610612761,2
0022300727,1610612744,2
0022300727,1610612755,1
0022300728,1610612739,2
0022300728,1610612764,2
0022300729,1610612737,2
0022300729,1610612738,2
0022300730,1610612748,2
0022300730,1610612759,2
0022300731,1610612746,2
0022300731,1610612740,2
0022300732,1610612765,2
0022300732,1610612758,2
0022300733,1610612744,1
0022300733,1610612754,2
0022300734,1610612753,2
0022300734,1610612759,2
0022300735,1610612751,2
0022300735,1610612739,2
0022300736,1610612742,2
0022300736,1610612752,2
0022300737,1610612741,1
0022300737,1610612763,0
0022300738,1610612749,2
0022300738,1610612750,2
0022300739,1610612756,1
0022300739,1610612762,2
0022300740,1610612743,2
0022300740,1610612747,2
0022300741,1610612765,2
0022300741,1610612757,2
0022300742,1610612737,2
0022300742,1610612755,0
0022300743,1610612738,2
0022300743,1610612764,2
0022300744,1610612745,2
0022300744,1610612761,2
0022300745,1610612766,1
0022300745,1610612749,2
0022300746,1610612743,2
0022300746,1610612758,2
0022300747,1610612747,2
0022300747,1610612740,2
0022300748,1610612742,2
0022300748,1610612760,2
0022300749,1610612765,2
0022300749,1610612746,2
0022300750,1610612751,2
0022300750,1610612759,2
0022300751,1610612766,1
0022300751,1610612763,0
0022300752,1610612741,1
0022300752,1610612753,2
0022300753,1610612755,1
0022300753,1610612764,2
0022300754,1610612737,2
0022300754,1610612745,1
0022300755,1610612754,2
0022300755,1610612752,2
0022300756,1610612739,2
0022300756,1610612761,2
0022300757,1610612744,2
0022300757,1610612756,2
0022300758,1610612740,1
0022300758,1610612757,1
0022300759,1610612738,2
0022300759,1610612748,1
0022300760,1610612760,2
0022300760,1610612758,2
0022300761,1610612766,1
0022300761,1610612754,2
0022300762,1610612739,2
0022300762,1610612755,1
0022300763,1610612737,2
0022300763,1610612741,1
0022300764,1610612759,2
0022300764,1610612761,2
0022300765,1610612745,2
0022300765,1610612752,1
0022300766,1610612763,0
0022300766,1610612740,2
0022300767,1610612743,2
0022300767,1610612749,2
0022300768,1610612742,2
0022300768,1610612764,2
0022300769,1610612744,2
0022300769,1610612762,2
0022300770,1610612746,2
0022300770,1610612750,2
0022300771,1610612738,2
0022300771,1610612751,2
0022300772,1610612760,2
0022300772,1610612753,2
0022300773,1610612748,1
0022300773,1610612749,2
0022300774,1610612756,2
0022300774,1610612758,2
0022300775,1610612750,2
0022300775,1610612757,2
0022300776,1610612765,2
0022300776,1610612747,2
0022300777,1610612737,2
0022300777,1610612766,1
0022300778,1610612752,1
0022300778,1610612753,2
0022300779,1610612748,1
0022300779,1610612755,1
0022300780,1610612738,1
0022300780,1610612751,2
0022300781,1610612741,1
0022300781,1610612739,2
0022300782,1610612754,2
0022300782,1610612761,2
0022300783,1610612745,2
0022300783,1610612763,0
0022300784,1610612740,2
0022300784,1610612764,1
0022300785,1610612742,2
0022300785,1610612759,2
0022300786,1610612743,1
0022300786,1610612758,2
0022300787,1610612765,2
0022300787,1610612756,2
0022300788,1610612747,1
0022300788,1610612762,2
0022300789,1610612744,2
0022300789,1610612746,1
0022300576,1610612744,2
0022300576,1610612762,2
0022300790,1610612763,0
0022300790,1610612749,2
0022300791,1610612750,2
0022300791,1610612757,2
0022300792,1610612739,1
0022300792,1610612753,2
0022300793,1610612765,2
0022300793,1610612754,2
0022300794,1610612752,1
0022300794,1610612755,1
0022300795,1610612751,2
0022300795,1610612761,2
0022300796,1610612742,2
0022300796,1610612756,2
0022300797,1610612738,2
0022300797,1610612741,1
0022300798,1610612745,2
0022300798,1610612740,1
0022300799,1610612746,2
0022300799,1610612760,2
0022300800,1610612743,2
0022300800,1610612764,2
0022300801,1610612766,1
0022300801,1610612762,2
0022300802,1610612744,2
0022300802,1610612747,1
0022300803,1610612758,2
0022300803,1610612759,2
0022300804,1610612737,2
0022300804,1610612761,1
0022300805,1610612739,1
0022300805,1610612755,1
0022300806,1610612745,2
0022300806,1610612756,2
0022300807,1610612746,2
0022300807,1610612763,0
0022300808,1610612749,3
0022300808,1610612750,3
0022300809,1610612760,2
0022300809,1610612764,2
0022300810,1610612748,2
0022300810,1610612740,1
0022300811,1610612766,1
0022300811,1610612744,2
0022300812,1610612743,1
0022300812,1610612757,2
0022300813,1610612747,2
0022300813,1610612759,2
0022300814,1610612765,2
0022300814,1610612753,2
0022300815,1610612751,2
0022300815,1610612750,2
0022300816,1610612738,2
0022300816,1610612752,2
0022300817,1610612749,2
0022300817,1610612755,1
0022300818,1610612747,2
0022300818,1610612756,2
0022300819,1610612742,2
0022300819,1610612754,2
0022300820,1610612739,2
0022300820,1610612764,2
0022300821,1610612737,1
0022300821,1610612753,1
0022300822,1610612745,2
0022300822,1610612760,2
0022300823,1610612741,1
0022300823,1610612740,2
0022300824,1610612743,2
0022300824,1610612744,2
0022300825,1610612759,2
0022300825,1610612762,2
0022300826,1610612766,1
0022300826,1610612757,2
0022300827,1610612746,1
0022300827,1610612758,2
0022300828,1610612765,2
0022300828,1610612752,1
0022300829,1610612754,2
0022300829,1610612761,2
0022300830,1610612751,2
0022300830,1610612763,0
0022300831,1610612748,1
0022300831,1610612758,2
0022300832,1610612739,2
0022300832,1610612742,2
0022300833,1610612751,1
0022300833,1610612753,1
0022300834,1610612744,2
0022300834,1610612764,2
0022300835,1610612737,1
0022300835,1610612762,2
0022300836,1610612738,2
0022300836,1610612755,1
0022300837,1610612740,2
0022300837,1610612752,1
0022300838,1610612750,1
0022300838,1610612759,2
0022300839,1610612741,1
0022300839,1610612765,2
0022300840,1610612766,1
0022300840,1610612749,2
0022300841,1610612745,2
0022300841,1610612760,2
0022300842,1610612748,2
0022300842,1610612757,2
0022300843,1610612754,2
0022300843,1610612740,2
0022300844,1610612742,2
0022300844,1610612761,2
0022300845,1610612763,0
0022300845,1610612750,2
0022300846,1610612741,1
0022300846,1610612739,2
0022300847,1610612743,2
0022300847,1610612758,1
0022300848,1610612746,1
0022300848,1610612747,2
0022300849,1610612766,1
0022300849,1610612749,2
0022300850,1610612753,2
0022300850,1610612762,2
0022300851,1610612737,1
0022300851,1610612751,2
0022300852,1610612744,2
0022300852,1610612752,1
0022300853,1610612760,2
0022300853,1610612759,2
0022300854,1610612745,2
0022300854,1610612756,2
0022300855,1610612743,2
0022300855,1610612748,2
0022300856,1610612747,2
0022300856,1610612764,2
0022300857,1610612739,2
0022300857,1610612765,2
0022300858,1610612766,1
0022300858,1610612755,1
0022300859,1610612738,2
0022300859,1610612742,2
0022300860,1610612744,2
0022300860,1610612761,2
0022300861,1610612763,0
0022300861,1610612757,2
0022300862,1610612750,2
0022300862,1610612758,1
0022300863,1610612754,2
0022300863,1610612740,2
0022300864,1610612741,1
0022300864,1610612749,2
0022300865,1610612746,2
0022300865,1610612764,2
0022300866,1610612737,1
0022300866,1610612751,2
0022300867,1610612748,2
0022300867,1610612762,2
0022300868,1610612763,0
0022300868,1610612757,2
0022300869,1610612743,2
0022300869,1610612747,2
0022300870,1610612745,2
0022300870,1610612756,2
0022300871,1610612742,2
0022300871,1610612755,1
0022300872,1610612738,2
0022300872,1610612744,2
0022300873,1610612746,2
0022300873,1610612750,2
0022300874,1610612765,2
0022300874,1610612753,2
0022300875,1610612766,1
0022300875,1610612761,1
0022300876,1610612739,1
0022300876,1610612752,2
0022300877,1610612754,2
0022300877,1610612759,2
0022300878,1610612760,2
0022300878,1610612756,1
0022300879,1610612751,2
0022300879,1610612763,0
0022300880,1610612746,2
0022300880,1610612749,1
0022300881,1610612750,2
0022300881,1610612757,1
0022300882,1610612762,1
0022300882,1610612764,2
0022300883,1610612741,1
0022300883,1610612758,2
0022300884,1610612747,2
0022300884,1610612760,2
0022300885,1610612766,1
0022300885,1610612753,2
0022300886,1610612738,2
0022300886,1610612739,1
0022300887,1610612751,2
0022300887,1610612755,0
0022300888,1610612765,2
0022300888,1610612748,1
0022300889,1610612737,1
0022300889,1610612752,1
0022300890,1610612740,2
0022300890,1610612761,1
0022300891,1610612745,2
0022300891,1610612759,2
0022300892,1610612742,2
0022300892,1610612754,2
0022300893,1610612743,2
0022300893,1610612756,1
0022300894,1610612753,2
0022300894,1610612764,2
0022300895,1610612737,1
0022300895,1610612739,1
0022300896,1610612763,0
0022300896,1610612755,0
0022300897,1610612745,2
0022300897,1610612746,2
0022300898,1610612741,1
0022300898,1610612762,1
0022300899,1610612744,2
0022300899,1610612749,2
0022300900,1610612760,2
0022300900,1610612757,2
0022300901,1610612747,2
0022300901,1610612758,2
0022300902,1610612751,2
0022300902,1610612765,2
0022300903,1610612754,2
0022300903,1610612750,1
0022300904,1610612742,2
0022300904,1610612748,1
0022300905,1610612756,1
0022300905,1610612761,1
0022300906,1610612738,2
0022300906,1610612743,2
0022300907,1610612741,1
0022300907,1610612744,2
0022300908,1610612758,2
0022300908,1610612759,1
0022300909,1610612740,2
0022300909,1610612755,0
0022300910,1610612766,1
0022300910,1610612764,2
0022300911,1610612739,1
0022300911,1610612750,1
0022300912,1610612752,1
0022300912,1610612753,2
0022300913,1610612737,1
0022300913,1610612763,0
0022300914,1610612748,1
0022300914,1610612760,2
0022300915,1610612747,1
0022300915,1610612749,2
0022300916,1610612745,2
0022300916,1610612757,1
0022300917,1610612741,1
0022300917,1610612746,2
0022300918,1610612751,2
0022300918,1610612766,1
0022300919,1610612742,2
0022300919,1610612765,2
0022300920,1610612738,2
0022300920,1610612756,1
0022300921,1610612744,1
0022300921,1610612759,1
0022300922,1610612743,2
0022300922,1610612762,1
0022300923,1610612757,2
0022300923,1610612761,1
0022300924,1610612746,0
0022300924,1610612749,2
0022300925,1610612737,1
0022300925,1610612740,2
0022300926,1610612748,1
0022300926,1610612764,2
0022300927,1610612752,1
0022300927,1610612755,0
0022300928,1610612754,2
0022300928,1610612753,2
0022300929,1610612745,2
0022300929,1610612758,2
0022300930,1610612751,2
0022300930,1610612739,1
0022300931,1610612763,0
0022300931,1610612760,2
0022300932,1610612747,2
0022300932,1610612750,1
0022300933,1610612766,1
0022300933,1610612765,2
0022300934,1610612739,1
0022300934,1610612756,2
0022300935,1610612741,1
0022300935,1610612742,2
0022300936,1610612744,1
0022300936,1610612759,2
0022300937,1610612743,2
0022300937,1610612761,1
0022300938,1610612738,2
0022300938,1610612757,2
0022300939,1610612752,1
0022300939,1610612755,1
0022300940,1610612763,0
0022300940,1610612764,2
0022300941,1610612754,2
0022300941,1610612760,1
0022300942,1610612745,1
0022300942,1610612759,2
0022300943,1610612738,1
0022300943,1610612762,1
0022300944,1610612746,2
0022300944,1610612750,1
0022300945,1610612749,2
0022300945,1610612758,2
0022300946,1610612765,2
0022300946,1610612761,0
0022300947,1610612751,2
0022300947,1610612753,2
0022300948,1610612741,1
0022300948,1610612754,2
0022300949,1610612743,2
0022300949,1610612748,1
0022300950,1610612766,1
0022300950,1610612763,0
0022300951,1610612739,2
0022300951,1610612740,2
0022300952,1610612742,2
0022300952,1610612744,1
0022300953,1610612737,1
0022300953,1610612757,1
0022300954,1610612747,2
0022300954,1610612758,2
0022300955,1610612738,2
0022300955,1610612756,2
0022300956,1610612741,1
0022300956,1610612746,2
0022300957,1610612745,1
0022300957,1610612764,2
0022300958,1610612749,2
0022300958,1610612755,1
0022300959,1610612742,1
0022300959,1610612760,2
0022300960,1610612752,1
0022300960,1610612757,0
0022300961,1610612766,1
0022300961,1610612756,2
0022300962,1610612765,2
0022300962,1610612748,1
0022300963,1610612753,2
0022300963,1610612761,0
0022300964,1610612746,2
0022300964,1610612740,2
0022300965,1610612743,2
0022300965,1610612759,2
0022300966,1610612737,1
0022300966,1610612762,1
0022300967,1610612739,2
0022300967,1610612745,1
0022300968,1610612751,2
0022300968,1610612754,2
0022300969,1610612766,1
0022300969,1610612755,1
0022300970,1610612740,2
0022300970,1610612757,1
0022300971,1610612741,1
0022300971,1610612764,2
0022300972,1610612763,1
0022300972,1610612760,2
0022300973,1610612744,2
0022300973,1610612747,2
0022300974,1610612750,1
0022300974,1610612762,1
0022300975,1610612752,1
0022300975,1610612758,2
0022300976,1610612749,1
0022300976,1610612756,2
0022300977,1610612765,2
0022300977,1610612748,1
0022300978,1610612742,2
0022300978,1610612743,2
0022300979,1610612753,2
0022300979,1610612761,0
0022300980,1610612738,2
0022300980,1610612764,1
0022300981,1610612751,2
0022300981,1610612759,2
0022300982,1610612737,2
0022300982,1610612746,2
0022300983,1610612739,1
0022300983,1610612754,2
0022300984,1610612738,1
0022300984,1610612765,2
0022300985,1610612748,1
0022300985,1610612755,1
0022300986,1610612741,1
0022300986,1610612757,1
0022300987,1610612750,1
0022300987,1610612762,2
0022300988,1610612744,2
0022300988,1610612752,1
0022300989,1610612763,1
0022300989,1610612758,2
0022300990,1610612737,2
0022300990,1610612747,2
0022300991,1610612766,1
0022300991,1610612753,2
0022300992,1610612745,1
0022300992,1610612764,1
0022300993,1610612751,2
0022300993,1610612740,2
0022300994,1610612742,2
0022300994,1610612759,2
0022300995,1610612743,2
0022300995,1610612750,1
0022300996,1610612739,1
0022300996,1610612748,1
0022300997,1610612765,2
0022300997,1610612754,2
0022300998,1610612738,2
0022300998,1610612749,1
0022300999,1610612758,2
0022300999,1610612761,0
0022301000,1610612760,2
0022301000,1610612762,1
0022301001,1610612744,2
0022301001,1610612763,1
0022301002,1610612755,1
0022301002,1610612756,2
0022301003,1610612746,2
0022301003,1610612757,1
0022301004,1610612740,2
0022301004,1610612753,2
0022301005,1610612758,2
0022301005,1610612764,2
0022301006,1610612741,1
0022301006,1610612745,1
0022301007,1610612751,2
0022301007,1610612749,2
0022301008,1610612742,2
0022301008,1610612762,2
0022301009,1610612743,2
0022301009,1610612752,1
0022301010,1610612737,2
0022301010,1610612756,2
0022301011,1610612738,1
0022301011,1610612765,2
0022301012,1610612760,2
0022301012,1610612761,0
0022301013,1610612748,1
0022301013,1610612740,1
0022301014,1610612739,1
0022301014,1610612750,1
0022301015,1610612763,0
0022301015,1610612759,2
0022301016,1610612744,2
0022301016,1610612754,2
0022301017,1610612746,2
0022301017,1610612757,1
0022301018,1610612747,2
0022301018,1610612755,1
0022301019,1610612751,2
0022301019,1610612752,1
0022301020,1610612753,2
0022301020,1610612758,2
0022301021,1610612737,2
0022301021,1610612766,1
0022301022,1610612761,0
0022301022,1610612764,2
0022301023,1610612738,1
0022301023,1610612741,1
0022301024,1610612745,1
0022301024,1610612762,1
0022301025,1610612756,2
0022301025,1610612759,2
0022301026,1610612743,0
0022301026,1610612757,0
0022301027,1610612765,2
0022301027,1610612740,1
0022301028,1610612746,2
0022301028,1610612755,1
0022301029,1610612739,1
0022301029,1610612748,1
0022301030,1610612749,2
0022301030,1610612760,2
0022301031,1610612744,2
0022301031,1610612750,1
0022301032,1610612754,2
0022301032,1610612747,2
0022301033,1610612766,1
0022301033,1610612739,1
0022301034,1610612737,2
0022301034,1610612738,2
0022301035,1610612765,2
0022301035,1610612752,1
0022301036,1610612751,2
0022301036,1610612761,0
0022301037,1610612741,1
0022301037,1610612764,1
0022301038,1610612745,1
0022301038,1610612757,0
0022301039,1610612756,2
0022301039,1610612759,1
0022301040,1610612743,1
0022301040,1610612763,1
0022301041,1610612742,2
0022301041,1610612762,2
0022301042,1610612755,1
0022301042,1610612758,2
0022301043,1610612754,2
0022301043,1610612746,2
0022301044,1610612744,2
0022301044,1610612748,0
0022301045,1610612747,2
0022301045,1610612749,2
0022301046,1610612740,1
0022301046,1610612760,2
0022301047,1610612742,2
0022301047,1610612758,2
0022301048,1610612766,1
0022301048,1610612739,1
0022301049,1610612744,2
0022301049,1610612753,2
0022301050,1610612751,2
0022301050,1610612764,2
0022301051,1610612737,2
0022301051,1610612757,0
0022301052,1610612746,2
0022301052,1610612755,1
0022301053,1610612752,1
0022301053,1610612761,0
0022301054,1610612741,1
0022301054,1610612754,2
0022301055,1610612747,1
0022301055,1610612763,1
0022301056,1610612765,2
0022301056,1610612750,1
0022301057,1610612745,1
0022301057,1610612760,1
0022301058,1610612759,2
0022301058,1610612762,2
0022301059,1610612743,1
0022301059,1610612756,2
0022301060,1610612737,2
0022301060,1610612738,2
0022301061,1610612749,2
0022301061,1610612740,1
0022301062,1610612766,1
0022301062,1610612744,2
0022301063,1610612754,2
0022301063,1610612747,2
0022301064,1610612746,2
0022301064,1610612753,2
0022301065,1610612765,2
0022301065,1610612764,2
0022301066,1610612751,2
0022301066,1610612741,1
0022301067,1610612739,2
0022301067,1610612755,1
0022301068,1610612748,1
0022301068,1610612757,1
0022301069,1610612760,1
0022301069,1610612756,2
0022301070,1610612752,1
0022301070,1610612759,2
0022301071,1610612743,1
0022301071,1610612750,1
0022301072,1610612745,1
0022301072,1610612762,1
0022301073,1610612742,2
0022301073,1610612758,2
0022301074,1610612738,2
0022301074,1610612740,1
0022301075,1610612763,0
0022301075,1610612753,2
0022301076,1610612737,2
0022301076,1610612749,1
0022301077,1610612739,2
0022301077,1610612743,1
0022301078,1610612751,2
0022301078,1610612747,2
0022301079,1610612766,1
0022301079,1610612746,2
0022301080,1610612755,1
0022301080,1610612761,1
0022301081,1610612748,1
0022301081,1610612764,1
0022301082,1610612752,1
0022301082,1610612760,2
0022301083,1610612742,2
0022301083,1610612745,1
0022301084,1610612741,1
0022301084,1610612750,1
0022301085,1610612744,2
0022301085,1610612759,1
0022301086,1610612758,2
0022301086,1610612762,1
0022301087,1610612738,1
0022301087,1610612766,1
0022301088,1610612765,2
0022301088,1610612763,0
0022301089,1610612751,2
0022301089,1610612754,2
0022301090,1610612753,2
0022301090,1610612757,0
0022301091,1610612737,1
0022301091,1610612741,1
0022301092,1610612740,1
0022301092,1610612756,2
0022300589,1610612742,2
0022300589,1610612744,2
0022301093,1610612760,0
0022301093,1610612755,2
0022301094,1610612747,2
0022301094,1610612761,1
0022301095,1610612749,1
0022301095,1610612764,2
0022301096,1610612748,1
0022301096,1610612752,1
0022301098,1610612745,1
0022301098,1610612750,1
0022301099,1610612743,1
0022301099,1610612759,1
0022301100,1610612739,1
0022301100,1610612762,1
0022301101,1610612746,1
0022301101,1610612758,2
0022301102,1610612766,1
0022301102,1610612757,0
0022301103,1610612747,2
0022301103,1610612764,2
0022301104,1610612737,1
0022301104,1610612765,2
0022301105,1610612738,2
0022301105,1610612760,0
0022301106,1610612751,2
0022301106,1610612754,2
0022301107,1610612763,0
0022301107,1610612749,1
0022301108,1610612750,1
0022301108,1610612761,1
0022301109,1610612740,1
0022301109,1610612753,2
0022301110,1610612739,2
0022301110,1610612756,2
0022301111,1610612748,1
0022301111,1610612755,2
0022301112,1610612752,1
0022301112,1610612758,2
0022301113,1610612744,2
0022301113,1610612745,1
0022301114,1610612743,1
0022301114,1610612746,1
0022301124,1610612737,1
0022301124,1610612742,2
0022301097,1610612742,1
0022301097,1610612744,2
0022301115,1610612766,1
0022301115,1610612753,2
0022301116,1610612754,2
0022301116,1610612760,0
0022301117,1610612757,1
0022301117,1610612764,1
0022301118,1610612738,1
0022301118,1610612758,2
0022301119,1610612741,1
0022301119,1610612752,1
0022301120,1610612745,1
0022301120,1610612748,2
0022301121,1610612765,2
0022301121,1610612763,0
0022301122,1610612749,1
0022301122,1610612761,1
0022301123,1610612740,1
0022301123,1610612759,1
0022301125,1610612750,1
0022301125,1610612756,2
0022301126,1610612746,1
0022301126,1610612762,1
0022301127,1610612739,2
0022301127,1610612747,2
0022301128,1610612751,2
0022301128,1610612765,2
0022301129,1610612763,0
0022301129,1610612755,2
0022301130,1610612737,1
0022301130,1610612743,2
0022301131,1610612742,2
0022301131,1610612745,1
0022301132,1610612739,1
0022301132,1610612746,1
0022301133,1610612754,2
0022301133,1610612748,2
0022301134,1610612738,1
0022301134,1610612757,0
0022301135,1610612766,1
0022301135,1610612760,0
0022301136,1610612741,1
0022301136,1610612753,2
0022301137,1610612761,1
0022301137,1610612764,1
0022301138,1610612740,1
0022301138,1610612756,2
0022301139,1610612749,2
0022301139,1610612752,1
0022301140,1610612755,1
0022301140,1610612759,1
0022301141,1610612751,2
0022301141,1610612758,2
0022301142,1610612744,1
0022301142,1610612762,1
0022301143,1610612747,1
0022301143,1610612750,1
0022301144,1610612766,1
0022301144,1610612742,2
0022301145,1610612765,2
0022301145,1610612755,1
0022301146,1610612754,2
0022301146,1610612761,1
0022301147,1610612737,1
0022301147,1610612748,2
0022301148,1610612738,2
0022301148,1610612749,2
0022301149,1610612741,1
0022301149,1610612752,1
0022301150,1610612745,1
0022301150,1610612753,1
0022301151,1610612763,0
0022301151,1610612759,1
0022301152,1610612750,1
